"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTIMF","SD","Proportion of voting rights of developing countries in the International Monetary Fund","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20","G, 11, 134","","","","","","","","","2.94","G, 16, 144","","","","","","","","","3.66","G, 21, 152","","","","","","","","","3.81","G, 26, 161","6.14","G, 27, 166"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTUNGA","SD","Proportion of voting rights of developing countries in the UN General Assembly","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","G, 11, 139","","","","","","","","","0.52","G, 16, 139","","","","","","","","","0.52","G, 21, 139","","","","","","","","","0.52","G, 26, 139","0.52","G, 27, 139"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTUNSC","SD","Proportion of voting rights of developing countries in the UN Security Council","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67","G, 11, 137","","","","","","","","","6.67","G, 16, 169","","","","","","","","","6.67","G, 21, 170","","","","","","","","","6.67","G, 26, 172","6.67","G, 27, 174"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTWTO","SD","Proportion of voting rights of developing countries in the World Trade Organisation","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","G, 11, 140","","","","","","","","","0.67","G, 16, 140","","","","","","","","","0.65","G, 21, 140","","","","","","","","","0.63","G, 26, 140","0.62","G, 27, 168"
"16","16.10","16.10.1","C161001","Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months","VC_VAW_MTUHRA","+","Number of cases of killings of journalists and associated media personnel","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","G, 21, 188, 243","","","","","","","","","0.00","G, 26, 188, 243","",""
"16","16.10","16.10.1","C161001","Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months","VC_VAW_MTUHRA","+","Number of cases of killings of journalists and associated media personnel","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","G, 21, 188, 243","","","","","","","","","","","",""
"16","16.10","16.10.1","C161001","Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months","VC_VAW_MTUHRA","+","Number of cases of killings of journalists and associated media personnel","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","G, 21, 188, 243","","","","","","","","","","","",""
"16","16.10","16.10.2","C161002","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","SG_INF_ACCSS","+","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","E, 18, 244","","","","","","","","","","","","","","","","","",""
"16","16.a","16.a.1","C160a01","Existence of independent national human rights institutions in compliance with the Paris Principles","SG_NHR_NOAPPLN","+","Number of countries with National Human Rights Institutions and no application for accreditation with the Paris Principles","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 11, 189","","","","","","","","","1.00","C, 16, 189","","","","","","","","","1.00","C, 21, 189","","","","","","","","","1.00","C, 26, 189","1.00","C, 27, 189"
"17","17.3","17.3.2","C170302","Volume of remittances (in United States dollars) as a proportion of total GDP","BX_TRF_PWKR","SD","Volume of remittances (in United States dollars) as a proportion of total GDP","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","0.05","NA, 1","0.10","NA, 2","0.15","NA, 3","0.14","NA, 4","0.15","NA, 5","0.12","NA, 6","0.22","NA, 7","0.52","NA, 8","0.30","NA, 9","0.34","NA, 10","0.06","NA, 11","0.09","NA, 12","0.16","NA, 13","0.28","NA, 14","0.34","NA, 15","0.15","NA, 16","0.16","NA, 17","0.19","NA, 18","0.20","NA, 19","0.18","NA, 20","0.22","NA, 21","0.22","NA, 22","0.20","NA, 23","0.19","NA, 24","0.29","NA, 25","0.40","NA, 26","",""
"17","17.4","17.4.1","C170401","Debt service as a proportion of exports of goods and services","DT_TDS_DECT","SD","Debt service as a proportion of exports of goods and services","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","10.61","NA, 1","10.85","NA, 2","9.38","NA, 3","10.24","NA, 4","8.13","NA, 5","8.98","NA, 6","8.32","NA, 7","7.90","NA, 8","6.01","NA, 9","6.33","NA, 10","7.10","NA, 11","6.09","NA, 12","5.09","NA, 13","3.03","NA, 14","1.27","NA, 15","1.09","NA, 16","0.85","NA, 17","0.64","NA, 18","0.58","NA, 19","0.63","NA, 20","0.79","NA, 21","0.65","NA, 22","0.44","NA, 23","0.47","NA, 24","0.52","NA, 25","1.55","NA, 26","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BBND","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 11, 190","0.03","NA, 12, 190","0.25","NA, 13, 190","0.86","NA, 14, 190","1.90","NA, 15, 190","2.83","NA, 16, 190","3.83","NA, 17, 190","4.98","NA, 18, 190","6.17","NA, 19, 130","7.69","NA, 20, 130","9.29","NA, 21, 130","11.44","NA, 22, 130","12.72","NA, 23, 130","13.63","NA, 24, 130","14.38","NA, 25, 191, 248","19.77","NA, 26, 130","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BBNDN","+","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","22,660.00","NA, 11, 190","336,280.00","NA, 12, 190","3,298,490.00","NA, 13, 190","11,219,010.00","NA, 14, 190","24,939,630.00","NA, 15, 190","37,350,000.00","NA, 16, 190","50,853,000.00","NA, 17, 190","66,414,000.00","NA, 18, 190","82,879,000.00","NA, 19, 130","103,978,000.00","NA, 20, 130","126,337,000.00","NA, 21, 130","156,487,000.00","NA, 22, 130","175,183,000.00","NA, 23, 130","188,909,000.00","NA, 24, 130","200,483,000.00","NA, 25, 191, 248","277,046,000.00","NA, 26, 130","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BD10MB","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05","NA, 22, 130, 247","2.03","NA, 23, 130, 247","","","5.89","NA, 25, 130, 247","10.99","NA, 26, 130","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BD10MBN","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14,302,000.00","NA, 22, 130, 247","28,020,000.00","NA, 23, 130, 247","","","82,067,000.00","NA, 25, 130, 247","153,990,560.00","NA, 26, 130","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BD256KL2M","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.22","NA, 22, 130, 246","0.72","NA, 23, 130, 246","","","0.40","NA, 25, 130, 246","0.15","NA, 26, 130","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BD256KL2MN","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16,694,000.00","NA, 22, 130, 246","9,969,000.00","NA, 23, 130, 246","","","5,561,000.00","NA, 25, 130, 246","2,110,090.00","NA, 26, 130","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BD2L10MB","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_ASI_EA","CHN","China","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60","NA, 22, 130, 245","9.96","NA, 23, 130, 245","","","8.10","NA, 25, 130, 245","7.38","NA, 26, 130","",""
